Sales office's Description,Invoice No.,Invoice Line Item No.,Invoice Date,Material,Material Description,Quantity,UOM,Sales Order No.,Sales Order  Item No.,Sales Order Type,Customer purchase order number,Payment Terms,Sold-to Party,Sold-to Name,Ship-to Party,Ship-to Name,Bill-to Party,Bill-to Name,Payer,Payer Name,Sales Rep,Sales Rep Name
IR,RB15949505,10,02-04-18,RKVV15IM0-DR000100,VINYLAX-15IM,900.000,KG,1000147431,10,ZGOR,'-,Z060,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,BG00012959,บริษัท ลัคกี้เท็คซ์ (ไทย) จำกัด (มห,SG00000030,MR. VISIT R.
IR,RB15949507,20,02-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"2,000.000",KG,1000147061,20,ZGOR,4500041077,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949508,10,02-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"1,600.000",KG,1000147648,10,ZGOR,4500041237,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
UU,RB15949509,10,02-04-18,UGPRG1489-BLK01000,THAMOL RG-1489,"1,000.000",KG,1000145991,10,ZGOR,2201806863,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949509,20,02-04-18,UGPCYCLO2-DR000148,CYCLOPENTANE,148.000,KG,1000145991,20,ZGOR,2201806863,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949509,30,02-04-18,UGMPM2000-DR000250,WANNATE PM-200,"1,750.000",KG,1000145991,30,ZGOR,2201806863,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949510,10,02-04-18,UGPRG1489-BLK01000,THAMOL RG-1489,"3,000.000",KG,1000145983,10,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949510,20,02-04-18,UGPCYCLO2-DR000148,CYCLOPENTANE,444.000,KG,1000145983,20,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949510,40,02-04-18,UGMPM2000-DR000250,WANNATE PM-200,"3,000.000",KG,1000145983,40,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949511,10,02-04-18,UGMMC120K-DR000250,COSMONATE MC-120,250.000,KG,1000147678,10,ZGOR,18L04014,M131,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949511,20,02-04-18,UGPHR1449-DR000200,THAMOL HR-1449,600.000,KG,1000147678,20,ZGOR,18L04014,M131,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949512,10,02-04-18,UGTCOTM30-DR000250,COSMONATE TM-30,"1,500.000",KG,1000147717,10,ZGOR,PO-61040002,Z060,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,SG00000055,MR. WICHANCHAI  S.
UU,RB15949513,10,02-04-18,UGPHR7550-DR000200,THAMOL HR-755,"3,000.000",KG,1000147718,10,ZGOR,PO-61040001,Z060,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (1995) จำ,SG00000055,MR. WICHANCHAI  S.
UU,RB15949514,10,02-04-18,UGMPM2000-DR000250,WANNATE PM-200,"12,500.000",KG,1000146712,10,ZGOR,MTR-255/03/18,Z090,BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย) จำกัด,BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย) จำกัด,BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย) จำกัด,BG00013986,บริษัท คันไซ เรซิน(ประเทศไทย) จำกัด,SG00000054,MS. AUSANEE  S.
IR,RB15949517,10,02-04-18,ESAH6653P-DR000200,ESTAR H6653PT,"1,200.000",KG,1000147233,10,ZGOR,6103062,Z090,BG00013004,บริษัท  พลาสติคอน เอเชีย จำกัด,BG00013004,บริษัท  พลาสติคอน เอเชีย จำกัด,BG00013004,บริษัท  พลาสติคอน เอเชีย จำกัด,BG00013004,บริษัท  พลาสติคอน เอเชีย จำกัด,SG00000040,MS. SUTINA CHONLACHIT
UU,RB15949518,10,02-04-18,1-DR B DENT / U,EMPTY DRUM B(DENT),50,EA,1000147756,10,ZGOR,'-,Z000,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,SG00000059,URETHANE Dept.
UU,RB15949518,20,02-04-18,1-DR C DENT / U,EMPTY DRUM C (DENT),150,EA,1000147756,20,ZGOR,'-,Z000,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,SG00000059,URETHANE Dept.
IR,RB15949519,20,02-04-18,ENJQM5327-DR000200,OLESTER QM5327T,800.000,KG,1000142669,20,ZGOR,72-CL18-000121,Z007,BG00013185,บริษัท อินะบาตะ ไทย จำกัด,BG00021243,"CASHEW MARKETING(THAILAND)CO.,LTD.",BG00013185,บริษัท อินะบาตะ ไทย จำกัด,BG00013185,บริษัท อินะบาตะ ไทย จำกัด,SG00000048,MR. NUT P. (IT)
IR,RB15949520,10,02-04-18,UGGT9690V-DR000018,TAKELAC PP-9690V,720.000,KG,1000147152,10,ZGOR,CPO1803-077,Z060,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00020267,THAI NISSEI CONVERTING,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,SG00000075,MR. THAPANUT P.
IR,RB15949520,20,02-04-18,UGGI50000-CN000060,TAKENATE I-5000,180.000,KG,1000147152,20,ZGOR,CPO1803-077,Z060,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00020267,THAI NISSEI CONVERTING,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,SG00000075,MR. THAPANUT P.
UU,RB15949521,10,02-04-18,UGPC5616S-DR000210,CARADOL SC56-16S,"9,030.000",KG,1000147305,10,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949521,20,02-04-18,UGTCOST80-DR000250,COSMONATE T-80,"5,500.000",KG,1000147305,20,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949521,30,02-04-18,UGPDABCT9-CN000025,DABCO T-9,50.000,KG,1000147305,30,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949521,40,02-04-18,UGPMEOH0R-DR000160,Methyl Alcohol (MeOH)                  ,320.000,KG,1000147305,40,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949521,60,02-04-18,UGPY75300-DR000210,Y-7530,"2,100.000",KG,1000147305,60,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949522,10,02-04-18,31072-MC,METHYLENE CHLORIDE (MC),540.000,KG,1000147306,10,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949522,20,02-04-18,30153-CALOFIL 60,Calcium Carbonate (Calofil 60),"1,000.000",KG,1000147306,20,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949522,30,02-04-18,31160-Y-16211,NIAX SILICONE Y-16211,213.000,KG,1000147306,30,ZGOR,PO6103022,Z060,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,BG00019465,ดี เอ็น เอ ช็อป ดีไซน์,SG00000079,MR.PHASAKORN C.
UU,RB15949523,10,02-04-18,UGPAPOP93-DR000200,ACTCOL POP-93,"2,200.000",KG,1000145787,10,ZGOR,1802000281,Z060,BG00014025,บริษัท อิโนแอ็ค ออโตโมทีฟ,BG00014025,บริษัท อิโนแอ็ค ออโตโมทีฟ,BG00014025,บริษัท อิโนแอ็ค ออโตโมทีฟ,BG00014025,บริษัท อิโนแอ็ค ออโตโมทีฟ,SG00000055,MR. WICHANCHAI  S.
